question,predicted
Did Holland's Magazine and Moondance both begin in 1996?,Are Holland's Magazine and Moondance both women's magazines?
Who has been making music long Eric Gaffney or Pearl Jam?,Who is the songwriter of the band Pearl Jam?
Who had a longer film career Harry Sweet or John Biddle?,Who was the foremost yachting cinematographer and lecturer who directed the films Harry Sweet and
What US Airways pilot famously made an emergency landing on the Hudson River and went on to become an Aviation and Safety Expert for CBS News?,Which American retired airline captain was hired by CBS News as an Aviation and Safety Expert for Sully
In 1967 there were how many active members in the organization whose first Grand Wizard was convicted for the 1966 murder of Vernon Dahmer? ,What was the number of active members of the White Knights of the Ku Klux Klan
Who has more scope of profession B. Reeves Eason or Albert S. Rogell?,Which director was born first B. Eason or Albert Rogell?
What military organization does SS China Maru and Douglas SBD Dauntless have in common?,China Maru was damaged by a plane from what military organization?
When did the husband of William Roper bornj who was also the father of  Margaret Roper?,What date did the father of the portrait Miniature of Margaret Roper venerate by Roman
Stephen Sondheim and Thomas Z. Shepard both worked in the production of what genre of music?,Thomas Z. Shepard is a prolific record producer who is best known for his recordings
Is Ashland New Hampshire or Plymouth Regional High School located near the Scribner-Fellows State Forest?,What is the name of the town in Grafton County New Hampshire where the school was known
What Tony Award winner directed and co-produced Six by Sondheim?,Which American stage director co-produced Six by Sondheim?
Who recorded the song written by Johnny Russell,John Bright Russell was an American country singer songwriter and comedian best known for his song Act Naturally
Whose real-life story was the inspiration of the film which included the song We All Die Young?,We All Die Young was covered by the fictional band Steel Dragon in a 2001 American musical comedy
What was the formative year for the company eventually replaced by Suez Canal Authority?,What year was the corporation that built and operated the Suez Canal formed by Ferdinand de Less
Bill Nelson flew as a Payload Specialist on a Space Shuttle launched for the first time in what year?,Clarence William Nelson II became the first sitting member of the United States House of Representatives to
The eldest daughter of Princess Louise of Denmark and Norway was the wife of a king whose motto was what?,What motto did the King of Denmark who was the wife of Princess Louise of Denmark and Norway
What Old English poem commemorates the capturing of the five main towns of Danish Mercia?,Which Old English chronicle poem commemorates the capture by King Edmund I of the so-
Kent Dairy Round Barn is near the city in what Montana county?,The Kent Dairy Round Barn near Red Lodge Montana is a round barn that was built
Which band originated from the United States Milky Chance or Stone Temple Pilots?,Which band Milky Chance or Stone Temple Pilots are from San Diego California?
In the Library with the Lead Pipe an academic journal on topics about libraries is abstracted and indexed by this third largest private company in Birmingham Alabama? ,Which company is headquartered in Ipswich Massachusetts?
What year was the magazine that Stanley Bing spent a decade at founded in?,Stanley Bing is the pen name of Gil Schwartz who has written a column for Fortune
What Theo Avgerinos movie did the actor known for the role as Matt McNamara appear in?,Which film was directed by Theo Avgerinos or John Carter Hensley?
Who acted in the film and television series Harry and the Hendersons and also worked with Danny Glover?,Which American actor starred in the 1990 American science fiction action film Predator 2?
Christopher de Haro provided the financial backing to what Portuguese explorer who organised the Spanish expedition to the East Indies from 1519 to 1522? ,Christopher de Haro provided the financial backing to which Portuguese explorer who organised the Spanish expedition to
The ghetto that George Kadish documented held how many people at its peak?,George Kadish documented life in a ghetto that held what number of
Which of the following has released ten solo albums Kristin Hersh or Mike Patton?,Which singer is older Kristin Hersh or Mike Patton?
What did  the man who  led Sweden to military supremacy during the Thirty Years' War found in 1623?,Which court was founded first Hovrätt or bo?
Which composer was a French Romantic composer in the 1800's Hector Berlioz or Gaetano Donizetti?,Who was born first Louis-Hector Berlioz or Domenico Doniz
Bobby Bowden coached which former Toronto Blue Jays minor league baseball player?,Who won the second Heisman Trophy for the 2000 Florida State Seminoles football team
How many years was the politician coauthor of Common Sense subtitled A new constitution for Britain an MP for?,What was the time when the author of Common Sense was a member of parliament for?
What statistical area is the suburban city that houses the Charles Hosmer Morse Museum of American Art?,The Charles Hosmer Morse Museum of American Art is located in which city in Orange
What is the name of the company in Independent Hill Virginia that is also headquartered in Houston Texas?,Which Venezuelan-owned American refiner transporter and marketer of transportation fuels lub
