question,predicted
What in 2011 was the estimated population of the city from which Numidia TV broadcasts,What is the population of the city where Numidia TV broadcasts?
In what group was the writer of Songs and Dances of Death in?,Songs and Dances of Death is a song cycle for voice usually bass or bass
Are Tímea Babos and Jack Sock tennis players?,Are Tímea Babos and Jack Sock both tennis players?
What entity with the capital city of Ciudad Victoria is a home to the northern grasshopper mouse?,The northern grasshopper mouse Onychomys leucogaster is a
What football team did Mario Gomez and Javi Martinez both play for?,Mario Gómez García is a German professional footballer who plays as a striker
Sian Gibson co-wrote which British sitcom set around a supermarket and car share scheme?,Siân Gibson is a Welsh actress and writer perhaps best known for her collaborations with
What is the relation of Sulley Muniru with the central midfielder of Intalian club Pesacara?,Sulley Ali Sariki Muniru is a Ghanaian professional footballer who plays as
Pulsed Pressure Cavitation Technique was developed at a natioal laboratory sponsored by what U.S. department?,Pulsed Pressure Cavitation Technique is developed at an American multiprogram science and technology
Who starred in Love and other drugs and The Simpsons?,Love & Other Drugs is a 2010 American erotic romantic drama comedy film directed and co-
Where is the University Joe Odom played football for located?,Joe Edward Odom was selected in the sixth round of the 2003 NFL Draft out of
What type of comedian was cloned in a series centering on Mitchell Reynolds?,House of Cosbys centers on Mitchell Reynolds Jeff Davis who builds a cloning machine to make
Which documentary is newer War/Dance or The Sorrow and the Pity?,Which documentary was released first War/Dance or The Sorrow and the Pity
What was both John Cheever and Laura Ingalls Wilder occupations?,John Cheever and Laura Ingalls Wilder have which mutual occupation?
How many miles west of Phoenix Arizona is the base where the 63d Fighter Squadron is assigned?,The 63d Fighter Squadron is an active United States Air Force unit assigned to the 56
Town's first season in their new stadium was under the leadership of an English Football manager who was born when?,When was the English football manager currently managing Welsh side Cardiff City born?
Which skyscraper has more floors the SNCI Tower or 8 Spruce Street?,The SNCI Tower is a planned apartment skyscraper in New York City New York
Crestfallen's artwork is done by a photographer of which nationality?,What is the nationality of the artist of Crestfallen?
Where did recording sessions take place for the Michael Jackson hit Beat It?,Beat It is a song written and performed by American singer Michael Jackson single from the singer
When was the group formed whose Japanese debut EP/ video album is called Nobody for Everybody ?,Nobody for Everybody is the Japanese debut EP / video album by a South Korean girl group
What record officially started in 1519 in the same state that holds the city Augustus Chapman Allen used his inheritance to fund the founding of?,Charlotte Baldwin Allen is known in Texan history as the mother of Houston she was
What edible juicy fruit is grown on a deciduous tree called 'pesco' in Italian?,Pesco is an Italian word meaning which tree native to the region of Northwest China
Mía Maestro had a role in the 2002 biopic directed by whom?,Mía Maestro is best known for her role as Christina Kahlo in a 2002
When was the son of Kingsley Amis born ?,Sir Kingsley William Amis is the father of a novelist born in what year?
Ist das Ihr Fahrrad Mr O’Brien? is a German biographical radio play about life works and legacy of an Irish novelist whose many satrical columns were written under what name?,Ist das Ihr Fahrrad is a German biographical radio play about
How many different schools does the university in which Andrew J. Elliot is a professor of psychology have?,Andrew J. Elliot is a professor of psychology at a private nonsectarian research university
Who was the great grandfather of Franklin Seaver Pratt's wife?,Franklin Seaver Pratt married Elizabeth Kekaʻaniau Laʻan
What is the current job of the former partner in ice skating of Vladimir Fedorov?,What do Vladimir Fedorov and Anjelika Krylova have in common
Dan Hurley is the brother of which head coach of Arizona State's men's basketball team?,Who is older Daniel Hurley or Bobby Hurley?
Sachin H. Jain served as Chief Medical Information and Innovation Officer for one of the largest pharmaceutical companies in the world called what?,Sachin H. Jain served as Chief Medical Information and Innovation Officer at which
What american singerhad Warren Fu as one of their video directors and also had to face allegation of illegal marriage with R. Kelly?,Warren Fu directed promos for which American singer actress and model?
When was the actor who plays Marius Josipovic in Sneaky Pete born?,When was the American film and television actor who plays Marius Josipovic born?
Which building is located a higher numbered street Americas Tower or One Penn Plaza?,Which building is taller Americas Tower or One Penn Plaza?
Which city in the Baltimore metropolitan area includes a lake and surrounding park?,Lake Elkhorn is a 37 acre reservoir located in the Owen Brown area of which
The runner-up in The Celebrity Apprentice 2 has written an autobiography titled what?,The Celebrity Apprentice 2 is the eighth installment of the reality game show Celebrity Apprentice an American
Don Holmes played for the football club that is based in what eastern suburb of Perth?,Donald Shane Don Holmes was a former Australian rules footballer who was played in the West Australian
What else was Baghdad known as during the Abbasid Caliphate?,The Last Voyage of Somebody the Sailor is a novel by American writer John Barth published
310 to Yuma starred what American actor also known for his role as Hoban Washburne?,310 to Yuma is a 2007 American Western film directed by James Mangold and produced
When was the Indian film actor producer and playback singer born who debut with the 2000 War film Refugee and had lead role in Main Prem Ki Diwani Hoon?,When was the Indian film actor producer and playback singer known for his works in Bollywood
Why did the Japanese occupy the westernmost and largest island in the Near Islands group?,The Japanese occupation of Kiska took place between 6 June 1942 and 28 July 1943
The 2006 NCAA Wrestling Championships crowned Jake Rosholt and another athlete known for powerful punches from what hand?,What is the middleweight weight class of the winner of the 2006 NCAA Wrestling Team Championship
